system_metadata.id,organisation.country,organisation.url,repository_metadata.software.name,repository_metadata.metadata_record_count,repository_metadata.type,repository_metadata.url,repository_metadata.full_text_record_count,repository_metadata.oai_url,system_metadata.uri,repository_metadata.software.name_other
283,fr,http://www.univ-reims.fr/,,60579.0,institutional,http://scdweb.univ-reims.fr/ipac20/ipac.jsp?profile=scdldap&menu=search&submenu=advanced,,,https://v2.sherpa.ac.uk/id/repository/283,
284,us,http://www.upenn.edu/,other,36413.0,institutional,http://repository.upenn.edu/,,http://repository.upenn.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/284,Digital Commons
285,gb,http://www.soas.ac.uk/,eprints,25111.0,institutional,https://eprints.soas.ac.uk/,6820.0,https://eprints.soas.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/285,
286,de,https://www.uni-saarland.de/,dspace,6328.0,institutional,https://publikationen.sulb.uni-saarland.de/,,http://publikationen.sulb.uni-saarland.de/oai/request,https://v2.sherpa.ac.uk/id/repository/286,5.7
287,us,http://www.sio.ucsd.edu/,,1500.0,institutional,http://siox.sdsc.edu/,,,https://v2.sherpa.ac.uk/id/repository/287,
288,it,http://www.sissa.it/,dspace,11388.0,institutional,https://iris.sissa.it/,1531.0,https://iris.sissa.it/oai/request,https://v2.sherpa.ac.uk/id/repository/288,
290,gb,http://www.st-andrews.ac.uk/,eprints,314.0,institutional,http://eprints.st-andrews.ac.uk/,,http://eprints.st-andrews.ac.uk/perl/oai2,https://v2.sherpa.ac.uk/id/repository/290,
291,gb,https://www.strath.ac.uk/,eprints,48186.0,institutional,https://strathprints.strath.ac.uk/,,https://strathprints.strath.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/291,
292,se,http://www.slu.se/,eprints,11075.0,institutional,http://stud.epsilon.slu.se/,,http://stud.epsilon.slu.se/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/292,
293,au,http://sydney.edu.au/,dspace,22747.0,institutional,http://ses.library.usyd.edu.au/,10562.0,http://ses.library.usyd.edu.au/oai/request,https://v2.sherpa.ac.uk/id/repository/293,
294,ca,http://www.utoronto.ca/,dspace,80327.0,institutional,https://tspace.library.utoronto.ca/,,http://tspace.library.utoronto.ca/tspace-oai/request,https://v2.sherpa.ac.uk/id/repository/294,
298,us,http://www.tamu.edu/,dspace,118044.0,institutional,http://oaktrust.library.tamu.edu/,36131.0,http://oaktrust.library.tamu.edu/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/298,
299,us,http://www.nyu.edu/,other,365.0,institutional,http://centers.law.nyu.edu/jeanmonnet/papers/index.html,,,https://v2.sherpa.ac.uk/id/repository/299,HTML
300,gb,http://www.open.ac.uk/,eprints,36961.0,institutional,http://oro.open.ac.uk/,,http://oro.open.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/300,
301,ve,http://www.ucla.edu.ve/,,76178.0,institutional,http://bibmed.ucla.edu.ve/index.htm,1.0,http://bibmed.ucla.edu.ve/cgi-win/be_oai.exe,https://v2.sherpa.ac.uk/id/repository/301,
304,us,http://www.washington.edu/,eprints,235.0,institutional,http://sigpubs.biostr.washington.edu/,143.0,http://sigpubs.biostr.washington.edu/perl/oai2,https://v2.sherpa.ac.uk/id/repository/304,
305,gb,http://www.surrey.ac.uk/,other,62110.0,institutional,https://openresearch.surrey.ac.uk/esploro/,24257.0,https://openresearch.surrey.ac.uk/view/oai/44SUR_INST/request?,https://v2.sherpa.ac.uk/id/repository/305,Esploro
306,it,http://www3.unitus.it/,dspace,2985.0,institutional,http://dspace.unitus.it/,1383.0,http://dspace.unitus.it/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/306,
307,pt,http://www.uminho.pt/,dspace,53309.0,institutional,https://repositorium.sdum.uminho.pt,,https://repositorium.sdum.uminho.pt/oai/request,https://v2.sherpa.ac.uk/id/repository/307,
308,br,http://www.ufpr.br/,dspace,48736.0,institutional,https://acervodigital.ufpr.br,0.0,https://acervodigital.ufpr.br/oai/request,https://v2.sherpa.ac.uk/id/repository/308,
309,es,http://www.upc.edu/,dspace,22794.0,institutional,http://upcommons.upc.edu/pfc/,,http://eprints.upc.es:8080/pfc-oai/request,https://v2.sherpa.ac.uk/id/repository/309,
310,it,http://www.unifi.it/,dspace,171906.0,institutional,https://flore.unifi.it/,0.0,,https://v2.sherpa.ac.uk/id/repository/310,
312,de,http://www.kit.edu/,other,20141.0,institutional,http://www.ubka.uni-karlsruhe.de/eva/,,http://www.ubka.uni-karlsruhe.de/oai/eva/oai2.php,https://v2.sherpa.ac.uk/id/repository/312,UBKA
313,de,http://www.uni-muenchen.de/index.html,eprints,17013.0,institutional,http://edoc.ub.uni-muenchen.de/,14540.0,http://edoc.ub.uni-muenchen.de/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/313,
314,de,http://www.uni-muenchen.de/index.html,eprints,29747.0,institutional,http://epub.ub.uni-muenchen.de/,19151.0,http://epub.ub.uni-muenchen.de/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/314,
315,be,http://www.uclouvain.be,drupal,144096.0,institutional,https://dial.uclouvain.be/pr/boreal,,,https://v2.sherpa.ac.uk/id/repository/315,
316,fr,http://www.univ-lyon2.fr/,,2482.0,institutional,http://theses.univ-lyon2.fr/,,,https://v2.sherpa.ac.uk/id/repository/316,
317,ca,http://www.umontreal.ca/,dspace,24424.0,institutional,https://papyrus.bib.umontreal.ca,15024.0,http://papyrus.bib.umontreal.ca/oai/request,https://v2.sherpa.ac.uk/id/repository/317,
320,ca,http://www.uqam.ca/,eprints,9439.0,institutional,http://www.archipel.uqam.ca/,5653.0,http://www.archipel.uqam.ca/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/320,
322,gb,http://www.ucl.ac.uk/,eprints,335202.0,institutional,http://discovery.ucl.ac.uk/,,http://discovery.ucl.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/322,
323,nl,https://www.uva.nl/,pure,164361.0,institutional,https://dare.uva.nl/,,https://pure.uva.nl/ws/oai,https://v2.sherpa.ac.uk/id/repository/323,
325,us,https://www.universityofcalifornia.edu,other,308982.0,institutional,https://escholarship.org,42233.0,https://escholarship.org/oai,https://v2.sherpa.ac.uk/id/repository/325,Custom
326,za,http://www.uct.ac.za/,eprints,899.0,institutional,http://pubs.cs.uct.ac.za/,,http://pubs.cs.uct.ac.za/perl/oai2,https://v2.sherpa.ac.uk/id/repository/326,
327,us,http://www.udel.edu/,dspace,23791.0,institutional,http://dspace.udel.edu:8080/dspace/,,http://dspace.udel.edu:8080/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/327,
328,gb,http://www.dur.ac.uk/,eprints,24348.0,institutional,http://dro.dur.ac.uk/,,http://dro.dur.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/328,
330,be,http://www.ugent.be/,other,255160.0,institutional,https://biblio.ugent.be/,,https://biblio.ugent.be/oai,https://v2.sherpa.ac.uk/id/repository/330,LibreCat
332,us,http://www.ku.edu/,dspace,27105.0,institutional,https://kuscholarworks.ku.edu/dspace/,7808.0,http://kuscholarworks.ku.edu/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/332,
333,si,http://www.uni-lj.si/,eprints,3947.0,institutional,http://eprints.fri.uni-lj.si/,2035.0,http://eprints.fri.uni-lj.si/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/333,
334,au,http://www.unimelb.edu.au/,dspace,73475.0,institutional,https://minerva-access.unimelb.edu.au/,555.0,https://minerva-access.unimelb.edu.au/oai/request,https://v2.sherpa.ac.uk/id/repository/334,
336,us,https://www.unm.edu/,digital_commons,27217.0,institutional,https://repository.unm.edu/,0.0,,https://v2.sherpa.ac.uk/id/repository/336,
337,us,http://www.uno.edu/,digital_commons,22942.0,institutional,https://scholarworks.uno.edu,,,https://v2.sherpa.ac.uk/id/repository/337,
344,za,http://web.up.ac.za/,other,8774.0,institutional,http://upetd.up.ac.za/UPeTD.htm,0.0,http://upetd.up.ac.za/ETD-db/NDLTD-OAI2/oai.pl,https://v2.sherpa.ac.uk/id/repository/344,ETD-db
345,au,http://www.uq.edu.au/,eprints,1479.0,institutional,http://eprint.uq.edu.au/,,,https://v2.sherpa.ac.uk/id/repository/345,
346,us,http://www.rochester.edu/,other,33277.0,institutional,https://urresearch.rochester.edu/home.action,,,https://v2.sherpa.ac.uk/id/repository/346,IR+
347,gb,https://www.southampton.ac.uk/,eprints,15548.0,institutional,http://eprints.ecs.soton.ac.uk/,0.0,http://eprints.ecs.soton.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/347,
348,gb,https://www.southampton.ac.uk/,eprints,180206.0,institutional,https://eprints.soton.ac.uk/,8.0,https://eprints.soton.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/348,
349,gb,http://www.stir.ac.uk/,dspace,14134.0,institutional,https://dspace.stir.ac.uk/,,https://dspace.stir.ac.uk/oai/request,https://v2.sherpa.ac.uk/id/repository/349,
350,de,http://www.uni-stuttgart.de,dspace,11271.0,institutional,https://elib.uni-stuttgart.de,4200.0,https://elib.uni-stuttgart.de/oai/request,https://v2.sherpa.ac.uk/id/repository/350,
351,au,http://www.utas.edu.au/,eprints,33557.0,institutional,http://eprints.utas.edu.au/,15812.0,http://eprints.utas.edu.au/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/351,
352,ca,http://www.utsc.utoronto.ca/,eprints,17.0,institutional,http://eprints.utsc.utoronto.ca/,,http://eprints.utsc.utoronto.ca/perl/oai2,https://v2.sherpa.ac.uk/id/repository/352,
354,nl,http://www.universiteittwente.nl/,pure,53055.0,institutional,https://research.utwente.nl/,17844.0,https://research.utwente.nl/cgi/oai2/,https://v2.sherpa.ac.uk/id/repository/354,
355,de,http://vts.uni-ulm.de/index.asp,other,3888.0,institutional,http://vts.uni-ulm.de/index.asp,,http://vts.uni-ulm.de/oai/oai.asp,https://v2.sherpa.ac.uk/id/repository/355,VTS
356,us,http://www.utah.edu/,contentdm,20878.0,institutional,http://www.lib.utah.edu/digital-scholarship/uspace-uscholar.php,,,https://v2.sherpa.ac.uk/id/repository/356,
358,gb,http://www2.warwick.ac.uk/,eprints,113.0,institutional,http://eprints.csc.warwick.ac.uk/,,http://eprints.csc.warwick.ac.uk/perl/oai2,https://v2.sherpa.ac.uk/id/repository/358,
359,us,http://www.washington.edu/,other,22328.0,institutional,https://digital.lib.washington.edu/dspace/,0.0,http://digital.lib.washington.edu/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/359,4.1
361,se,http://www.uu.se/,diva_portal,79995.0,institutional,http://uu.diva-portal.org/smash/search.jsf,119.0,http://uu.diva-portal.org/dice/oai,https://v2.sherpa.ac.uk/id/repository/361,
362,au,http://www.usq.edu.au/,eprints,24311.0,institutional,http://eprints.usq.edu.au/,12103.0,http://eprints.usq.edu.au/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/362,
363,au,https://www.uts.edu.au,opus,73354.0,institutional,https://opus.lib.uts.edu.au,11145.0,https://opus.lib.uts.edu.au/oai/request,https://v2.sherpa.ac.uk/id/repository/363,
364,us,http://www.vanderbilt.edu,dspace,7482.0,institutional,https://ir.vanderbilt.edu,625.0,http://discoverarchive.vanderbilt.edu/oai/request,https://v2.sherpa.ac.uk/id/repository/364,
365,au,http://www.vu.edu.au/,eprints,16354.0,institutional,http://vuir.vu.edu.au/,3287.0,http://vuir.vu.edu.au/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/365,
368,de,http://www.fhws.de/,opus,20.0,institutional,http://www.opus-bayern.de/fh-wue-sw/,,,https://v2.sherpa.ac.uk/id/repository/368,
373,gb,https://whiterose.ac.uk,eprints,59818.0,institutional,http://eprints.whiterose.ac.uk,,http://eprints.whiterose.ac.uk/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/373,
375,us,http://www.whoi.edu/,dspace,8809.0,institutional,https://darchive.mblwhoilibrary.org/,0.0,http://darchive.mblwhoilibrary.org/oai/request,https://v2.sherpa.ac.uk/id/repository/375,
377,us,http://www.yale.edu/,greenstone,423.0,institutional,http://cushing.med.yale.edu/greenstone/cgi-bin/library.cgi?site=localhost&a=p&p=about&c=ymtdl&l=en&w=utf-8,,,https://v2.sherpa.ac.uk/id/repository/377,
378,nl,http://www.rug.nl/,wildfire,8.0,institutional,http://ursi.eldoc.ub.rug.nl/,,http://ursi.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/378,
380,us,http://www.fcla.edu/,eprints,26.0,institutional,http://eprints.fcla.edu/,,http://eprints.fcla.edu/perl/oai2,https://v2.sherpa.ac.uk/id/repository/380,
381,ca,http://www.dal.ca/,other,124.0,institutional,http://www.cs.dal.ca/research/techreports/,,,https://v2.sherpa.ac.uk/id/repository/381,HTML
383,se,http://www.kau.se/,other,16479.0,institutional,http://kau.diva-portal.org/smash/search.jsf,0.0,http://kau.diva-portal.org/dice/oai,https://v2.sherpa.ac.uk/id/repository/383,Diva-Portal
384,se,http://www.ub.oru.se/,other,12903.0,institutional,http://oru.diva-portal.org/smash/search.jsf,0.0,http://oru.diva-portal.org/dice/oai,https://v2.sherpa.ac.uk/id/repository/384,Diva-Portal
386,at,http://www.oeaw.ac.at,other,49905.0,institutional,http://epub.oeaw.ac.at/,1367.0,http://epub.oeaw.ac.at/oai,https://v2.sherpa.ac.uk/id/repository/386,Hyperwave
388,it,http://www.unibo.it/,eprints,184542.0,institutional,http://campus.cib.unibo.it/,8725.0,http://campus.unibo.it/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/388,
395,us,http://www.amnh.org/,dspace,6891.0,institutional,http://digitallibrary.amnh.org/dspace/,2166.0,http://digitallibrary.amnh.org/oai/request,https://v2.sherpa.ac.uk/id/repository/395,
399,de,http://www.hfbk-hamburg.de/,,160.0,institutional,http://ask23.hfbk-hamburg.de/draft/,28.0,http://search.ugent.be/cgi-bin/gateway/gateway.cgi/oai.ask23.de/static/ask23-oai.xml,https://v2.sherpa.ac.uk/id/repository/399,
402,nl,http://www.rug.nl/,wildfire,75.0,institutional,http://arts.eldoc.ub.rug.nl/,,http://arts.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/402,
404,us,http://www.nasa.gov/,dspace,25401.0,institutional,https://trs.jpl.nasa.gov/,0.0,,https://v2.sherpa.ac.uk/id/repository/404,
406,de,http://www.uni-bielefeld.de,other,4293.0,institutional,http://ds.ub.uni-bielefeld.de,23.0,http://ds.ub.uni-bielefeld.de/viewer/oai,https://v2.sherpa.ac.uk/id/repository/406,Intranda
407,us,http://www.caltech.edu/,eprints,16.0,institutional,http://findingaids.library.caltech.edu/,,http://findingaids.library.caltech.edu/perl/oai2,https://v2.sherpa.ac.uk/id/repository/407,
409,au,http://www.scu.edu.au/,other,19325.0,institutional,http://epubs.scu.edu.au/,26.0,http://epubs.scu.edu.au/do/oai/,https://v2.sherpa.ac.uk/id/repository/409,Digital Commons
410,pe,http://www.unmsm.edu.pe/,dspace,16165.0,institutional,http://cybertesis.unmsm.edu.pe/,10592.0,http://cybertesis.unmsm.edu.pe/oai/request,https://v2.sherpa.ac.uk/id/repository/410,
411,us,http://www.caltech.edu/,eprints,219.0,institutional,http://oralhistories.library.caltech.edu/,191.0,http://oralhistories.library.caltech.edu/cgi/oai2,https://v2.sherpa.ac.uk/id/repository/411,
412,nl,http://www.rug.nl/,wildfire,22.0,institutional,http://cds.eldoc.ub.rug.nl/,,http://cds.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/412,
413,nl,http://www.rug.nl/,wildfire,107.0,institutional,http://ccso.eldoc.ub.rug.nl/,,http://ccso.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/413,
414,nl,http://www.rug.nl/,,37.0,institutional,http://coelo.eldoc.ub.rug.nl/,,http://coelo.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/414,
415,be,http://www.xios.be/,other,1063.0,institutional,http://doks.xios.be/doks/do/folder/View?dispatch=info,,http://doks.xios.be/doks/oai,https://v2.sherpa.ac.uk/id/repository/415,DOKS
416,mx,http://www.udlap.mx/,,4979.0,institutional,http://catarina.udlap.mx/u_dl_a/tales/,,,https://v2.sherpa.ac.uk/id/repository/416,
419,us,http://www.umich.edu/,dspace,120116.0,institutional,http://deepblue.lib.umich.edu/,0.0,http://deepblue.lib.umich.edu/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/419,
421,nl,http://www.rug.nl/,wildfire,157.0,institutional,http://wewi.eldoc.ub.rug.nl/,,http://wewi.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/421,
422,nl,http://www.rug.nl/,wildfire,113.0,institutional,http://ebr.eldoc.ub.rug.nl/,,http://ebr.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/422,
423,nl,http://www.rug.nl/,wildfire,66.0,institutional,http://dnpp.eldoc.ub.rug.nl/,,http://dnpp.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/423,
427,us,http://www.umd.edu/,dspace,20513.0,institutional,http://drum.lib.umd.edu/,,http://drum.lib.umd.edu/oai/request,https://v2.sherpa.ac.uk/id/repository/427,
428,us,http://www.ysu.edu/,dspace,13117.0,institutional,http://digital.maag.ysu.edu:8080/jspui/,,,https://v2.sherpa.ac.uk/id/repository/428,
429,us,https://www.columbia.edu,fedora,7864.0,institutional,https://academiccommons.columbia.edu,,https://academiccommons.columbia.edu/oai,https://v2.sherpa.ac.uk/id/repository/429,
430,us,http://www.cwru.edu/,fedora,1400.0,institutional,http://library.case.edu/digitalcase/,,http://digitalcase.case.edu:9000/fedora/oai,https://v2.sherpa.ac.uk/id/repository/430,
431,us,http://www.uncfsu.edu/,other,857.0,institutional,http://digitalcommons.uncfsu.edu/,363.0,http://digitalcommons.uncfsu.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/431,Digital Commons
432,nz,http://www.massey.ac.nz/,dspace,13942.0,institutional,http://mro.massey.ac.nz/,3388.0,https://mro.massey.ac.nz/oai/request?,https://v2.sherpa.ac.uk/id/repository/432,
433,us,http://www.providence.edu/Pages/default.aspx,other,17368.0,institutional,http://digitalcommons.providence.edu/,4659.0,http://digitalcommons.providence.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/433,Digital Commons
434,us,http://www.auctr.edu/,other,26352.0,institutional,https://radar.auctr.edu/,1.0,https://radar.auctr.edu/oai2,https://v2.sherpa.ac.uk/id/repository/434,Digital Commons
435,us,http://www.simmons.edu/,other,10.0,institutional,http://digitalcommons.simmons.edu/,,http://digitalcommons.simmons.edu/cgi/oai2.cgi,https://v2.sherpa.ac.uk/id/repository/435,Digital Commons
437,de,http://www.uni-kassel.de/uni/,dspace,5592.0,institutional,https://kobra.uni-kassel.de/,0.0,http://oai.bibliothek.uni-kassel.de/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/437,
438,us,http://www.law.uga.edu/,other,12673.0,institutional,http://digitalcommons.law.uga.edu/,5840.0,http://digitalcommons.law.uga.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/438,Digital Commons
439,us,http://www.umd.edu/,other,9239.0,institutional,http://digitalcommons.law.umaryland.edu/,6469.0,http://digitalcommons.law.umaryland.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/439,Digital Commons
440,nl,http://www.rug.nl/,wildfire,1618.0,institutional,http://dissertations.ub.rug.nl/,,http://dissertations.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/440,
441,us,http://www.unc.edu/index.htm,,3554.0,institutional,http://docsouth.unc.edu/,,http://www.lib.unc.edu/cgi-bin/oai/das/das/das/oai.pl,https://v2.sherpa.ac.uk/id/repository/441,
442,nl,http://www.rug.nl/,wildfire,125.0,institutional,http://redes.eldoc.ub.rug.nl/,,http://redes.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/442,
443,nl,http://www.rug.nl/,wildfire,71.0,institutional,http://ivem.eldoc.ub.rug.nl/,,http://ivem.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/443,
444,nl,http://www.rug.nl/,wildfire,102.0,institutional,http://ics.uda.ub.rug.nl/,,http://ics.uda.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/444,
445,nl,http://www.rug.nl/,wildfire,1200.0,institutional,http://keur.eldoc.ub.rug.nl/,,http://keur.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/445,
446,de,https://www.fh-muenster.de/index.php,opus,944.0,institutional,http://www.hb.fh-muenster.de/,0.0,http://www.hb.fh-muenster.de/opus/fhms/phpoai/oai2.php,https://v2.sherpa.ac.uk/id/repository/446,
447,gb,http://www.lsec.ac.uk/locations/bromley,dspace,42.0,institutional,http://vle.bromley.ac.uk/dspace/,,http://vle.bromley.ac.uk/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/447,
450,us,http://www.rice.edu/,dspace,71040.0,institutional,http://scholarship.rice.edu/,4405.0,http://scholarship.rice.edu/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/450,
452,us,http://www.suny.edu/,dspace,24587.0,institutional,https://dspace.sunyconnect.suny.edu,0.0,https://dspace.sunyconnect.suny.edu/oai/request,https://v2.sherpa.ac.uk/id/repository/452,
453,ca,http://www.uoguelph.ca/,drupal,6922.0,institutional,http://atrium.lib.uoguelph.ca/,0.0,http://atrium.lib.uoguelph.ca/oai/request,https://v2.sherpa.ac.uk/id/repository/453,
454,us,https://www.wesleyan.edu,digital_commons,28.0,institutional,http://digitalcommons.owu.edu,,http://digitalcommons.owu.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/454,
455,ec,https://www.uniandes.edu.ec,dspace,875.0,institutional,http://dspace.uniandes.edu.ec,,,https://v2.sherpa.ac.uk/id/repository/455,
456,es,http://www.upc.edu/,dspace,23452.0,institutional,http://upcommons.upc.edu/e-prints/,,http://eprints.upc.es:8080/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/456,
460,us,http://go.okstate.edu/,contentdm,68325.0,institutional,http://www.library.okstate.edu/digital/index.htm,,,https://v2.sherpa.ac.uk/id/repository/460,
461,it,http://www.ct.infn.it/,other,4.0,institutional,http://documents.ct.infn.it/collection/Dipartimento%20di%20Fisica%20e%20Astronomia%20-%20%20UNICT?ln=it,,,https://v2.sherpa.ac.uk/id/repository/461,CDSWare
462,us,http://www.txstate.edu/,dspace,3496.0,institutional,https://digital.library.txstate.edu/,,,https://v2.sherpa.ac.uk/id/repository/462,
463,gb,https://www.ed.ac.uk,dspace,100.0,institutional,https://era.ed.ac.uk,4.0,https://era.ed.ac.uk/oai/request,https://v2.sherpa.ac.uk/id/repository/463,
464,us,http://www.byu.edu/,contentdm,4227.0,institutional,http://etd.lib.byu.edu/,,,https://v2.sherpa.ac.uk/id/repository/464,
465,it,http://www.unipi.it/,other,45023.0,institutional,http://etd.adm.unipi.it/,13300.0,http://etd.adm.unipi.it/ETD-db/NDLTD-OAI/oai.pl,https://v2.sherpa.ac.uk/id/repository/465,ETD-db
466,nl,http://www.rug.nl/,wildfire,469.0,institutional,http://rechten.eldoc.ub.rug.nl/,,http://rechten.eldoc.ub.rug.nl/oai/,https://v2.sherpa.ac.uk/id/repository/466,
468,us,http://www.utdallas.edu/,other,1509.0,institutional,http://epublish.utdallas.edu/,,http://epublish.utdallas.edu/cgi/oai2.cgi,https://v2.sherpa.ac.uk/id/repository/468,Digital Commons
