,full_query_x,manual_software_count_x,category_x,clickable_url,Unnamed: 0,system_metadata_id,organisation_country,organisation_url,repository_metadata_software_name,repository_metadata_metadata_record_count,repository_metadata_type,repository_metadata_url,manual_software_count_y,url_check,category_y,full_query_y,repository_metadata_full_text_record_count,repository_metadata_oai_url,system_metadata_uri,repository_metadata_software_name_other
394,,,,mimasaka.repo.nii.ac.jp/,3392,4557,jp,http://mimasaka.jp/,weko,,institutional,https://mimasaka.repo.nii.ac.jp/,,200,,,,http://mimasaka.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/4557,
395,,,,minobu.repo.nii.ac.jp/,4169,7659,jp,,weko,2706.0,institutional,https://minobu.repo.nii.ac.jp/,,200,,,2546.0,http://minobu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7659,
396,https://minpaku.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,minpaku.repo.nii.ac.jp,1258,1983,jp,http://www.minpaku.ac.jp/,weko,4655.0,institutional,https://minpaku.repo.nii.ac.jp,,ConnectionError,,,0.0,http://minpaku.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1983,
397,,,,miyazaki-mu.repo.nii.ac.jp/,4185,7732,jp,http://www.miyazaki-mu.ac.jp,weko,1242.0,institutional,https://miyazaki-mu.repo.nii.ac.jp/,,200,,,,http://miyazaki-mu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7732,
398,,,,mizuho.repo.nii.ac.jp/,3978,6741,jp,,weko,569.0,institutional,https://mizuho.repo.nii.ac.jp/,,200,,,228.0,http://mizuho.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6741,
399,https://momokyo.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Error,momokyo.repo.nii.ac.jp,4164,7645,jp,http://www.andrew.ac.jp/english/,weko,35.0,institutional,https://momokyo.repo.nii.ac.jp,,200,,,35.0,http://momokyo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7645,
400,https://morinomiya.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,morinomiya.repo.nii.ac.jp,4161,7641,jp,https://www.morinomiya-u.ac.jp,weko,140.0,institutional,https://morinomiya.repo.nii.ac.jp,,200,,,44.0,http://morinomiya.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7641,
401,,,,morioka.repo.nii.ac.jp/,4160,7640,jp,http://www.morioka-u.ac.jp,weko,4234.0,institutional,https://morioka.repo.nii.ac.jp/,,200,,,875.0,http://morioka.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7640,
402,,,,mpu.repo.nii.ac.jp/,2309,3320,jp,http://www.mpu.ac.jp/,weko,471.0,institutional,https://mpu.repo.nii.ac.jp/,,200,,,393.0,http://mpu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3320,
403,,,,mu.repo.nii.ac.jp/,2725,3777,jp,http://www.musashino-u.ac.jp/,weko,1449.0,institutional,https://mu.repo.nii.ac.jp/,,200,,,1229.0,http://mu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3777,
404,https://mue.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,mue.repo.nii.ac.jp,2342,3355,jp,http://www.miyakyo-u.ac.jp/,weko,432.0,institutional,https://mue.repo.nii.ac.jp,,200,,,,http://mue.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3355,
405,,,,mukogawa.repo.nii.ac.jp/,1255,1979,jp,http://www.mukogawa-u.ac.jp/,weko,946.0,institutional,https://mukogawa.repo.nii.ac.jp/,,200,,,,http://mukogawa.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1979,
406,,,,musashigaoka.repo.nii.ac.jp/,4156,7625,jp,https://www.musashigaoka.ac.jp,weko,528.0,institutional,https://musashigaoka.repo.nii.ac.jp/,,200,,,484.0,http://musashigaoka.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7625,
407,,,,musashino-music.repo.nii.ac.jp/,4155,7624,jp,http://www.musashino-music.ac.jp/,weko,87.0,institutional,https://musashino-music.repo.nii.ac.jp/,,200,,,71.0,http://musashino-music.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7624,
408,,,,mylibrary.toho-u.ac.jp/webopac/ufirdi.do?ufi_target=ctlsrh,1749,2610,jp,http://www.toho-u.ac.jp/,iliswave j,52.0,institutional,https://mylibrary.toho-u.ac.jp/webopac/ufirdi.do?ufi_target=ctlsrh,,200,,,,http://mylibrary.toho-u.ac.jp/oai/oai-pmh.do,https://v2.sherpa.ac.uk/id/repository/2610,富士通 iLiswave-J
409,,,,myu.repo.nii.ac.jp/,4749,9838,jp,https://www.myu.ac.jp/english/,weko,,institutional,https://myu.repo.nii.ac.jp/,,200,,,,http://myu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9838,
410,https://n-junshin.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,n-junshin.repo.nii.ac.jp,4146,7602,jp,http://www.n-junshin.ac.jp,weko,85.0,institutional,https://n-junshin.repo.nii.ac.jp,,ConnectionError,,,60.0,http://n-junshin.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7602,
411,,,,n-seiryo.repo.nii.ac.jp/,4738,9823,jp,https://www.n-seiryo.ac.jp/,weko,,institutional,https://n-seiryo.repo.nii.ac.jp/,,200,,,,http://n-seiryo.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9823,
412,,,,nagajo-junior-college.repo.nii.ac.jp/,4149,7607,jp,http://www.nagajo-junior-college.ac.jp/,weko,63.0,institutional,https://nagajo-junior-college.repo.nii.ac.jp/,,200,,,57.0,http://nagajo-junior-college.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7607,
413,,,,nagano-nct.repo.nii.ac.jp/,2215,3211,jp,http://www.nagano-nct.ac.jp/,weko,956.0,institutional,https://nagano-nct.repo.nii.ac.jp/,,200,,,0.0,http://nagano-nct.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3211,
414,,,,nagano.repo.nii.ac.jp/,3896,6483,jp,https://www.nagano.ac.jp,weko,1300.0,institutional,https://nagano.repo.nii.ac.jp/,,200,,,835.0,http://nagano.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6483,
415,https://nagaoka-id.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,nagaoka-id.repo.nii.ac.jp,4745,9834,jp,https://www.nagaoka-id.ac.jp/en/,weko,,institutional,https://nagaoka-id.repo.nii.ac.jp,,200,,,,http://nagaoka-id.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9834,
416,https://nagaokaut.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,nagaokaut.repo.nii.ac.jp,2307,3318,jp,http://www.nagaokaut.ac.jp/,weko,734.0,institutional,https://nagaokaut.repo.nii.ac.jp,,200,,,,http://nagaokaut.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3318,
417,,,,nagoya-wu.repo.nii.ac.jp/,4744,9833,jp,https://www.nagoya-wu.ac.jp/,weko,,institutional,https://nagoya-wu.repo.nii.ac.jp/,,200,,,,http://nagoya-wu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9833,
418,,,,nakamura-u.repo.nii.ac.jp/,4140,7593,jp,https://www.nakamura-u.ac.jp,weko,2627.0,institutional,https://nakamura-u.repo.nii.ac.jp/,,200,,,823.0,http://nakamura-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7593,
419,https://nanzan-u.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,nanzan-u.repo.nii.ac.jp,4139,7592,jp,https://www.nanzan-u.ac.jp/English/,weko,3093.0,institutional,https://nanzan-u.repo.nii.ac.jp,,200,,,2521.0,http://nanzan-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7592,
420,,,,narahaku.repo.nii.ac.jp/,4138,7591,jp,https://www.narahaku.go.jp/index.html,weko,774.0,institutional,https://narahaku.repo.nii.ac.jp/,,200,,,9.0,http://narahaku.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7591,
421,https://narapu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,narapu.repo.nii.ac.jp,4137,7590,jp,http://www.narapu.ac.jp,weko,1634.0,institutional,https://narapu.repo.nii.ac.jp,,200,,,15.0,http://narapu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7590,
422,,,,narasaho-c.repo.nii.ac.jp/,4136,7589,jp,https://www.narasaho-c.ac.jp/english/index.html,weko,275.0,institutional,https://narasaho-c.repo.nii.ac.jp/,,200,,,142.0,http://narasaho-c.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7589,
423,https://naruto.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,naruto.repo.nii.ac.jp,4134,7585,jp,http://www.naruto-u.ac.jp/english/index.html,weko,18015.0,institutional,https://naruto.repo.nii.ac.jp,,200,,,1658.0,http://naruto.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7585,
424,,,,nayoro.repo.nii.ac.jp/,2312,3323,jp,http://www.nayoro.ac.jp/index.html,weko,90.0,institutional,https://nayoro.repo.nii.ac.jp/,,ConnectionError,,,,http://nayoro.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3323,
425,,,,nbio.repo.nii.ac.jp/,4150,7609,jp,https://www.nagahama-i-bio.ac.jp/legacy/english,weko,37.0,institutional,https://nbio.repo.nii.ac.jp/,,200,,,18.0,http://nbio.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7609,
426,,,,ncn.repo.nii.ac.jp/,4747,9836,jp,,weko,,institutional,https://ncn.repo.nii.ac.jp/,,200,,,,http://ncn.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9836,
427,,,,ncu.repo.nii.ac.jp/,2206,3202,jp,http://www.nagoya-cu.ac.jp/1.htm/,weko,1527.0,institutional,https://ncu.repo.nii.ac.jp/,,200,,,,http://ncu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3202,
428,https://ndsu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Error,ndsu.repo.nii.ac.jp,4100,7528,jp,https://www.ndsu.ac.jp/english,weko,471.0,institutional,https://ndsu.repo.nii.ac.jp,,200,,,420.0,http://ndsu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7528,
429,,,,ndu-rep.repo.nii.ac.jp/,4722,9800,jp,http://www.ndu.ac.jp/en/,weko,,institutional,https://ndu-rep.repo.nii.ac.jp/,,200,,,,https://ndu-rep.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9800,
430,,,,nfu.repo.nii.ac.jp/,4115,7549,jp,http://www.n-fukushi.ac.jp/english/index.html,weko,3347.0,institutional,https://nfu.repo.nii.ac.jp/,,200,,,1771.0,http://nfu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7549,
431,,,,ngu.repo.nii.ac.jp/?lang=english,2325,3337,jp,http://www.ngu.jp/,weko,1323.0,institutional,https://ngu.repo.nii.ac.jp/?lang=english,,200,,,1101.0,http://ngu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3337,
432,,,,niad.repo.nii.ac.jp/,4740,9827,jp,https://www.niad.ac.jp/english/,weko,,institutional,https://niad.repo.nii.ac.jp/,,200,,,,http://niad.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9827,
433,https://nias.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,nias.repo.nii.ac.jp,4148,7604,jp,https://web.archive.org/web/20061221161052/http://www.nias.ac.jp/index.html,weko,823.0,institutional,https://nias.repo.nii.ac.jp,,ConnectionError,,,497.0,http://nias.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7604,
434,,,,nichibun.repo.nii.ac.jp/?lang=english,3257,4402,jp,http://www.nichibun.ac.jp/,weko,,institutional,https://nichibun.repo.nii.ac.jp/?lang=english,,200,,,,http://nichibun.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/4402,
435,,,,niconurs.repo.nii.ac.jp/,2552,3588,jp,http://www.niigata-cn.ac.jp/,weko,1141.0,institutional,https://niconurs.repo.nii.ac.jp/,,200,,,1043.0,http://niconurs.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3588,
436,,,,nied-ir.bosai.go.jp/,4151,7610,jp,http://www.bosai.go.jp,weko,3229.0,institutional,https://nied-ir.bosai.go.jp/,,200,,,430.0,http://nied-ir.bosai.go.jp/oai,https://v2.sherpa.ac.uk/id/repository/7610,NetCommons2
437,,,,nier.repo.nii.ac.jp/,4132,7583,jp,https://www.nier.go.jp/index.html,weko,1825.0,institutional,https://nier.repo.nii.ac.jp/,,200,,,440.0,http://nier.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7583,
438,,,,nifs-k.repo.nii.ac.jp/,845,1447,jp,http://www.nifs-k.ac.jp/,weko,878.0,institutional,https://nifs-k.repo.nii.ac.jp/,,ConnectionError,,,0.0,http://nifs-k.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1447,
439,,,,nifs-repository.repo.nii.ac.jp/,1222,1941,jp,http://www.nifs.ac.jp/,weko,10485.0,institutional,https://nifs-repository.repo.nii.ac.jp/,,200,,,0.0,http://nifs-repository.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1941,
440,https://niimi-c.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,niimi-c.repo.nii.ac.jp,4113,7547,jp,https://www.unipage.net/en/19730/niimi_college,weko,1219.0,institutional,https://niimi-c.repo.nii.ac.jp,,200,,,648.0,http://niimi-c.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7547,
441,,,,nishogakusha.repo.nii.ac.jp/,4109,7542,jp,https://www.nishogakusha-u.ac.jp,weko,3081.0,institutional,https://nishogakusha.repo.nii.ac.jp/,,200,,,2714.0,http://nishogakusha.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7542,
442,https://nisikyu-u.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,nisikyu-u.repo.nii.ac.jp,4110,7543,jp,https://www.nisikyu-u.ac.jp/,weko,126.0,institutional,https://nisikyu-u.repo.nii.ac.jp,,200,,,61.0,http://nisikyu-u.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7543,
443,,,,nistep.repo.nii.ac.jp/,4805,9903,jp,https://www.nistep.go.jp/en/,weko,,institutional,https://nistep.repo.nii.ac.jp/,,200,,,,http://nistep.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9903,
444,,,,nitech.repo.nii.ac.jp/,1165,1867,jp,http://www.nitech.ac.jp/,weko,4174.0,institutional,https://nitech.repo.nii.ac.jp/,,200,,,0.0,http://nitech.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1867,
445,https://nittaidai.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,0.0,Does not contain software,nittaidai.repo.nii.ac.jp,2075,3037,jp,http://www.nittai.ac.jp/,weko,1110.0,institutional,https://nittaidai.repo.nii.ac.jp,,200,,,,http://nittaidai.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3037,
446,,,,niu.repo.nii.ac.jp/,2320,3331,jp,http://www.niu.ac.jp/,weko,1316.0,institutional,https://niu.repo.nii.ac.jp/,,200,,,506.0,http://niu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3331,
447,,,,njc.repo.nii.ac.jp/,4147,7603,jp,http://www.njc.ac.jp/en/,weko,247.0,institutional,https://njc.repo.nii.ac.jp/,,200,,,236.0,http://njc.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7603,
448,,,,nms.repo.nii.ac.jp/,4112,7546,jp,https://www.nms.ac.jp/college,weko,365.0,institutional,https://nms.repo.nii.ac.jp/,,200,,,303.0,http://nms.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7546,
449,,,,nmwa.repo.nii.ac.jp/,2601,3640,jp,http://www.nmwa.go.jp/,weko,755.0,institutional,https://nmwa.repo.nii.ac.jp/,,200,,,663.0,http://nmwa.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3640,
450,,,,nodai.repo.nii.ac.jp/,4710,9787,jp,https://www.nodai.ac.jp/,weko,,institutional,https://nodai.repo.nii.ac.jp/,,200,,,,https://nodai.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9787,
451,,,,notredame.repo.nii.ac.jp/,4211,7828,jp,http://www.notredame.ac.jp/english/index.html,weko,383.0,institutional,https://notredame.repo.nii.ac.jp/,,200,,,209.0,http://notredame.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7828,
452,,,,nue.repo.nii.ac.jp/,2510,3537,jp,http://www.nagoya-ku.ac.jp/,weko,143.0,institutional,https://nue.repo.nii.ac.jp/,,200,,,0.0,http://nue.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3537,
453,,,,nufs-nuas.repo.nii.ac.jp/,3924,6601,jp,http://en.nagoya-u.ac.jp,weko,1573.0,institutional,https://nufs-nuas.repo.nii.ac.jp/,,200,,,1255.0,http://nufs-nuas.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/6601,
454,,,,nufs.repo.nii.ac.jp/,4145,7601,jp,http://www.nagasaki-gaigo.ac.jp/,weko,776.0,institutional,https://nufs.repo.nii.ac.jp/,,200,,,336.0,http://nufs.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7601,
455,,,,nuis.repo.nii.ac.jp/,4114,7548,jp,https://www.nuis.ac.jp,weko,624.0,institutional,https://nuis.repo.nii.ac.jp/,,200,,,451.0,http://nuis.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7548,
456,https://nur.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,nur.repo.nii.ac.jp,4737,9822,jp,https://nur.ac.jp/,weko,,institutional,https://nur.repo.nii.ac.jp,,200,,,,http://nur.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9822,
457,,,,nwec.repo.nii.ac.jp/,4122,7565,jp,https://www.nwec.jp,weko,8134.0,institutional,https://nwec.repo.nii.ac.jp/,,200,,,2933.0,http://nwec.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7565,
458,https://nzu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,nzu.repo.nii.ac.jp,4141,7594,jp,https://www.nzu.ac.jp/,weko,811.0,institutional,https://nzu.repo.nii.ac.jp,,200,,,606.0,http://nzu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7594,
459,,,,obihiro.repo.nii.ac.jp/,571,1034,jp,http://www.obihiro.ac.jp/,weko,854.0,institutional,https://obihiro.repo.nii.ac.jp/,,200,,,,http://obihiro.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/1034,
460,,,,obirin.repo.nii.ac.jp/,4768,9859,jp,https://www.obirin.ac.jp/en/,weko,,institutional,https://obirin.repo.nii.ac.jp/,,200,,,,https://obirin.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/9859,
461,,,,occ.repo.nii.ac.jp/,4080,7423,jp,http://www.occ.ac.jp/,weko,72.0,institutional,https://occ.repo.nii.ac.jp/,,200,,,63.0,http://occ.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7423,
462,https://oecu.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Error,oecu.repo.nii.ac.jp,4078,7421,jp,https://oecu.repo.nii.ac.jp,weko,264.0,institutional,https://oecu.repo.nii.ac.jp,,200,,,36.0,http://oecu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7421,
463,,,,ogu.repo.nii.ac.jp/,4077,7420,jp,https://www.osaka-gu.ac.jp/,weko,358.0,institutional,https://ogu.repo.nii.ac.jp/,,200,,,287.0,http://ogu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7420,
464,https://ohka.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,ohka.repo.nii.ac.jp,4093,7491,jp,https://www.nagoyacollege.ac.jp,weko,268.0,institutional,https://ohka.repo.nii.ac.jp,,200,,,154.0,http://ohka.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7491,
465,,,,ohu-lib.repo.nii.ac.jp/en/,4092,7490,jp,http://www.ohu-u.ac.jp,weko,1780.0,institutional,https://ohu-lib.repo.nii.ac.jp/en/,,ConnectionError,,,1691.0,http://ohu-lib.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7490,
466,https://oist.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,oist.repo.nii.ac.jp,4097,7513,jp,https://www.oist.jp/,weko,1668.0,institutional,https://oist.repo.nii.ac.jp,,200,,,1069.0,http://oist.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7513,
467,,,,oit.repo.nii.ac.jp/,4076,7419,jp,http://www.oit.ac.jp,weko,456.0,institutional,https://oit.repo.nii.ac.jp/,,200,,,83.0,http://oit.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7419,
468,https://oita-nhs.repo.nii.ac.jp/search?page=1&size=20&sort=-createdate&search_type=0&q=&title=&creator=&type=43&wid=&iid=&float_range1_from=&float_range1_to=&geo_point1_lat=&geo_point1_lon=&geo_point1_distance=,,Does not contain software,oita-nhs.repo.nii.ac.jp,4090,7488,jp,http://www.oita-nhs.ac.jp,weko,26.0,institutional,https://oita-nhs.repo.nii.ac.jp,,ConnectionError,,,19.0,http://oita-nhs.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7488,
469,,,,oiu.repo.nii.ac.jp/,4075,7418,jp,https://www.oiu.ac.jp/,weko,1062.0,institutional,https://oiu.repo.nii.ac.jp/,,200,,,15.0,http://oiu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/7418,
470,,,,oka-pu.repo.nii.ac.jp/,2306,3317,jp,http://www.oka-pu.ac.jp/,weko,2076.0,institutional,https://oka-pu.repo.nii.ac.jp/,,200,,,1605.0,http://oka-pu.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/3317,
471,,,,okazaki.repo.nii.ac.jp/,3386,4551,jp,http://www.okazaki-u.ac.jp/,weko,,institutional,https://okazaki.repo.nii.ac.jp/,,200,,,,http://okazaki.repo.nii.ac.jp/oai,https://v2.sherpa.ac.uk/id/repository/4551,
